nomeProposicao,idProposicao,idProposicaoPrincipal,nomeProposicaoOrigem,tipoProposicao,tema,Ementa,ExplicacaoEmenta,Autor,ideCadastro,ufAutor,partidoAutor,DataApresentacao,RegimeTramitacao,UltimoDespacho,Apreciacao,Indexacao,Situacao,LinkInteiroTeor,apensadas,apensadas_proposicao
PL 5670/2013,578833,"
  ","
  ",Projeto de Lei,Finanças Públicas e Orçamento; Previdência e Assistência Social; Trabalho e Emprego,"Dispõe sobre a unificação do recolhimento da contribuição previdenciária e dos depósitos no Fundo de Garantia do Tempo de Serviço, relativos ao contrato de trabalho doméstico, em um mesmo documento.","Altera as Leis nºs 8.036, de 1990 e 9.250, de 1995. 
Revoga o § 3º do art. 15 da Lei nº 8.036, de 1990.",Costa Ferreira,74016,MA,PSC       ,29/05/2013,"Ordinário (Art. 151, III, RICD)","Apense-se à(ao) PL-5322/2013. Por oportuno, esclareço que a Comissão de Finanças e Tributação deverá se pronunciar também quanto ao mérito da matéria.Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 IIRegime de Tramitação: Ordinária",Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Alteração, Lei do FGTS, Legislação Tributária Federal,  unificação, recolhimento,  contribuição previdenciária, depósito, Fundo de Garantia do Tempo de Serviço (FGTS), empregador doméstico, trabalhador doméstico., tributação.",CFT - Tramitando em Conjunto,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1093809,,
PL 5668/2013,578822,"
  ","
  ",Projeto de Lei,Educação; Defesa e Segurança,Obriga a criação de Comissão Interna de Prevenção de Acidentes (CIPA) em todos os estabelecimentos de educação básica e superior.,"
  ",Geraldo Resende,74374,MS,PMDB      ,29/05/2013,"Ordinário (Art. 151, III, RICD)",Apense-se à(ao) PL-5283/2013.Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 IIRegime de Tramitação: Ordinária,Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Obrigatoriedade, criação, Comissão Interna de Prevenção de Acidentes (Cipa), estabelecimento de ensino, educação básica, educação superior.",CFT - Tramitando em Conjunto,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1093779,,
PL 5669/2013,578824,"
  ","
  ",Projeto de Lei,"Finanças Públicas e Orçamento; Viação, Transporte e Mobilidade","Isenta do Imposto sobre Produtos Industrializados (IPI) os veículos alocados ao transporte escolar, nas condições que estabelece.","Altera a Lei nº 8.989, de 1995.",Geraldo Resende,74374,MS,PMDB      ,29/05/2013,"Urgência (Art. 155, RICD)",Apense-se ao PL 6184/2005.Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 IIRegime de Tramitação: Prioridade,Proposição Sujeita à Apreciação do Plenário,"Alteração, Lei de Isenção do IPI para Compra de Automóveis, isenção tributária, Imposto sobre Produdos Industrializados (IPI), veículo, transporte escolar, Imposto sobre Produtos Industrializados (IPI). ",PLEN - Tramitando em Conjunto,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1093781,,
PL 5667/2013,578757,"
  ","
  ",Projeto de Lei,Direito Penal e Processual Penal,"Dispõe sobre circunstância agravante da pena em caso de crime cometido contra turista, nacional ou estrangeiro.","Altera o Decreto-lei nº 2.848, de 1940.",Osmar Serraglio,73463,PR,PMDB      ,28/05/2013,"Ordinário (Art. 151, III, RICD)","À Comissão de Constituição e Justiça e de Cidadania (Mérito e Art. 54, RICD)Proposição Sujeita à Apreciação do PlenárioRegime de Tramitação: Ordinária",Proposição Sujeita à Apreciação do Plenário,"Alteração, Código Penal, agravação penal, crime, turista.",MESA - Arquivada,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1093597,,
PL 5666/2013,578756,"
  ","
  ",Projeto de Lei,Saúde,"Dispõe sobre suplementação medicamentosa de ácido fólico, para prevenir má-formação fetal.","
  ",Andre Vargas,141378,PR,PT        ,28/05/2013,"Ordinário (Art. 151, III, RICD)","Às Comissões de Seguridade Social e Família; Finanças e Tributação (Art. 54 RICD) e Constituição e Justiça e de Cidadania (Art. 54 RICD) - Art. 24, IIProposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 IIRegime de Tramitação: Ordinária",Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Ácido fólico, suplementação medicamentosa, gestante, mulher, Sistema Único de Saúde (SUS), prevenção, má-formação fetal.",MESA - Arquivada,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1093596,,
PL 5665/2013,578754,"
  ","
  ",Projeto de Lei,Trabalho e Emprego,"Acrescenta parágrafo único ao art. 391-A da Consolidação das Leis do Trabalho - CLT, aprovada pelo Decreto-lei nº 5.452, de 1º de maio de 1943, para dispor sobre a estabilidade provisória da adotante.","
  ",Dr. Jorge Silva,160643,ES,PDT       ,28/05/2013,"Ordinário (Art. 151, III, RICD)","Deferido o Requerimento n. 8.633/2013, conforme despacho no seguinte teor: “Defiro o pedido contido no Requerimento n. 8.633/2013. Apense-se, pois, nos termos do art. 142, caput, e do art. 143, inciso II, alínea “b”, do Regimento Interno da Câmara dos Deputados, o Projeto de Lei n. 5.665/2013 ao Projeto de Lei n. 5.936/2009, proposição a que se encontra apensado o Projeto de Lei n. 5.787/2013. Publique-se. Oficie-se”.",Proposição Sujeita à Apreciação do Plenário,"Alteração, Consolidação das Leis do Trabalho (CLT), estabilidade provisória, mulher, adotante, licença à gestante.",PLEN - Tramitando em Conjunto,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1093592,,"
      "
PL 5664/2013,578753,"
  ","
  ",Projeto de Lei,Direito Civil e Processual Civil,Institui o Juizado Especial Cível da Família.,"Altera a Lei nº 9.099, de 1995.",Dr. Jorge Silva,160643,ES,PDT       ,28/05/2013,"Ordinário (Art. 151, III, RICD)","Devido ao arquivamento do PL 5696/2001 nos termos do art. 105 do RICD, desapense-se do PL 5696/2001 o PL 1415/2003 e o PL 5664/2013, e, em seguida, apense-os ao PL 599/2003.",Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Alteração, Lei dos Juizados Especiais, criação, Juizado Especial Cível da Família, rito sumário, Direito de família, conciliação.",MESA - Tramitando em Conjunto,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1093591,,
PL 5663/2013,578713,"
  ","
  ",Projeto de Lei,Cidades e Desenvolvimento Urbano,"Acrescenta inciso ao art. 52 da Lei nº 10.257, de 10 de julho de 2001, que ""regulamenta os arts. 182 e 183 da Constituição Federal, estabelece diretrizes gerais da política urbana e dá outras providências"".","Incorre em improbidade administrativa o prefeito que impedir ou deixar de garantir a participação de comunidades, movimentos e entidades da sociedade civil na definição dos instrumentos de política urbana.",Ivan Valente,73531,SP,PSOL      ,28/05/2013,"Ordinário (Art. 151, III, RICD)","Às Comissões de Desenvolvimento Urbano e Constituição e Justiça e de Cidadania (Mérito e Art. 54, RICD)Proposição Sujeita à Apreciação do PlenárioRegime de Tramitação: Ordinária",Proposição Sujeita à Apreciação do Plenário,"Alteração, Estatuto da Cidade, improbidade administrativa, prefeito, impedimento, participação, comunidade, movimento, sociedade civil, definição, política urbana.",CCJC - Aguardando Designação de Relator(a),http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1093493,,
PL 5662/2013,578710,"
  ","
  ",Projeto de Lei,Trabalho e Emprego,"Revoga a alínea ""l"" do art. 482 da Consolidação das Leis do Trabalho - CLT, aprovada pelo Decreto-lei nº 5.452, de 1º de maio de 1943, a fim de que a prática de jogos de azar não constitua mais motivo para demissão por justa causa.","
  ",Carlos Bezerra,141401,MT,PMDB      ,28/05/2013,"Ordinário (Art. 151, III, RICD)","Às Comissões de Trabalho, de Administração e Serviço Público e Constituição e Justiça e de Cidadania (Art. 54 RICD).Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 IIRegime de Tramitação: Ordinária",Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Alteração, Consolidação das Leis do Trabalho (CLT), proibição, demissão por justa causa, empregado, jogo de azar.",CCJC - Aguardando Designação de Relator(a),http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1093486,,
PL 5661/2013,578682,"
  ","
  ",Projeto de Lei,Trabalho e Emprego,Acrescenta parágrafo ao art. 392 da Consolidação das Leis do Trabalho para estimular a doação de leite materno com o acréscimo de dias na licença-maternidade.,"Altera o Decreto-lei nº 5.452, de 1943.",Eliene Lima,141423,MT,PSD       ,28/05/2013,"Prioridade (Art. 151, II, RICD)",Apense-se ao PL 4698/2012.Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 IIRegime de Tramitação: Ordinária,Proposição Sujeita à Apreciação do Plenário,"Alteração,  Consolidação das Leis do Trabalho (CLT), empregado, mulher, gestante, doação, leite materno, ampliação, licença à gestante.",Diversas,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1093398,,"
      "
PL 5660/2013,578663,"
  ","
  ",Projeto de Lei,Direito e Justiça,"Altera Lei nº 8.935, de 18 de novembro de 1994, para dispor sobre a divulgação do total de emolumentos percebidos pelas serventias notariais e de registro.","
  ",Camilo Cola,141395,ES,PMDB      ,28/05/2013,"Ordinário (Art. 151, III, RICD)","À Comissão de Constituição e Justiça e de Cidadania (Mérito e Art. 54, RICD) - Art. 24, IIProposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 IIRegime de Tramitação: Ordinária",Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Alteração, Lei dos Cartórios, deveres, notariado, divulgação, valor, emolumento.",MESA - Arquivada,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1093369,,
PL 5659/2013,578655,"
  ","
  ",Projeto de Lei,Trabalho e Emprego,"Acrescenta artigo ao Decreto Lei nº 5.452 de 1º de maio de 1943-CLT, para dispor sobre a estabilidade provisória da gestante.","
  ",Celso Jacob,73568,RJ,PMDB      ,28/05/2013,"Ordinário (Art. 151, III, RICD)","Deferido o Requerimento n. 10518/2014, conforme despacho do seguinte teor: “Defiro o Requerimento n. 10.518/2014. Apense-se o Projeto de Lei n. 5.659/2013 ao Projeto de Lei n. 5.936/2009, em razão da conexão com o Projeto de Lei n. 5.787/2013 que tramita apensado ao bloco, nos termos do art. 142, caput, e do art. 143, inciso II, alínea “b”, do . Regimento Interno da Câmara dos Deputados. Publique-se. Oficie-se”.",Proposição Sujeita à Apreciação do Plenário,"Alteração, Consolidação das Leis do Trabalho (CLT), empregado, mulher, gestante, estabilidade provisória.",PLEN - Aguardando Definição Encaminhamento,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1093356,,"
      "
PL 5657/2013,578632,"
  ","
  ",Projeto de Lei,"Indústria, Comércio e Serviços; Trabalho e Emprego","Acrescenta art. 1-A à Lei nº 9.093, de 12 de setembro de 1995, que dispõe sobre feriados.",Torna sem efeito as autuações e multas aplicadas a estabeleceimento comerciais e industriais que não guardarem os feriados estabelecidos na lei.,André Figueiredo,133439,CE,PDT       ,28/05/2013,"Ordinário (Art. 151, III, RICD)",Apense-se à(ao) PL-1720/2011.Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 IIRegime de Tramitação: Ordinária,Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Alteração, lei federal, nulidade, autuação, multa, estabelecimento comercial, estabelecimento industrial, descumprimento, feriado civil, exceção, acordo, empregado, empregador, compensação, horário, dia.",MESA - Arquivada,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1093286,,
PL 5656/2013,578625,"
  ","
  ",Projeto de Lei,Saúde,"Altera a Lei nº 8.080, de 19 de setembro de 1990, que ""dispõe sobre as condições para promoção, proteção e recuperação da saúde, a organização e o funcionamento dos serviços correspondentes e dá outras providências"", com a redação dada pela Lei nº 11.108, de 7 de abril de 2005.",Autoriza que um acompanhante participe do atendimento pré-natal.,Esperidião Amin,160649,SC,PP        ,28/05/2013,"Prioridade (Art. 151, II, RICD)",Apense-se à(ao) PL-5304/2013.Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 IIRegime de Tramitação: Ordinária,Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Alteração, Lei Orgânica da Saúde, obrigatoriedade, Sistema Único de Saúde (SUS), inclusão, pré-natal, mulher, autorização, acompanhante.",CE - Tramitando em Conjunto,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1093275,,
PL 5655/2013,578617,"
  ","
  ",Projeto de Lei,Direito e Justiça,Estabelece a imprescritibilidade das ações para reconhecimento de direito a recursos depositados em cadernetas de poupança.,"
  ",Carlos Souza,73934,AM,PSD       ,28/05/2013,"Ordinário (Art. 151, III, RICD)","Às Comissões de Finanças e Tributação (Mérito e Art. 54, RICD) e Constituição e Justiça e de Cidadania (Mérito e Art. 54, RICD) - Art. 24, IIProposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 IIRegime de Tramitação: Ordinária",Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Imprescritibilidade, ação judicial, reconhecimento, recursos, depósito, caderneta de poupança.",MESA - Arquivada,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1093250,,
PL 5654/2013,578593,"
  ","
  ",Projeto de Lei,Cidades e Desenvolvimento Urbano; Direito Penal e Processual Penal,"Altera o Código de Processo Penal e o Código de Trânsito Brasileiro, a fim de acelerar a destinação de coisas e veículos removidos e apreendidos.","
  ",Wellington Fagundes,73653,MT,PR        ,28/05/2013,"Ordinário (Art. 151, III, RICD)","Às Comissões de Viação e Transportes e Constituição e Justiça e de Cidadania (Mérito e Art. 54, RICD) - Art. 24, IIProposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 IIRegime de Tramitação: Ordinária",Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Alteração, Código de Processo Penal, Código de Trânsito Brasileiro, restituição, coisa apreendida, remoção, veículo, veículo apreendido.",MESA - Arquivada,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1093207,,
PL 5653/2013,578591,"
  ","
  ",Projeto de Lei,Administração Pública,"Altera a Lei nº 12.462, de 4 de agosto de 2011, para autorizar a aplicação do Regime Diferenciado de Contratações Públicas às licitações e contratos necessários à realização de grandes obras de infraestrutura e serviços financiados ou custeados por organismos internacionais.","
  ",Wellington Fagundes,73653,MT,PR        ,28/05/2013,"Ordinário (Art. 151, III, RICD)","Às Comissões de Finanças e Tributação (Mérito e Art. 54, RICD) e Constituição e Justiça e de Cidadania (Art. 54 RICD) - Art. 24, IIProposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 IIRegime de Tramitação: Ordinária",Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Alteração, aplicação, Regime Diferenciado de Contratações Públicas (RCD), licitação, contrato, obra, infraestrutura, serviços,  financiamento, custeio,  Banco Internacional para Reconstrução e Desenvolvimento (Bird), organismo internacional. ",MESA - Arquivada,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1093205,,
PL 5651/2013,578507,"
  ","
  ",Projeto de Lei,"Energia, Recursos Hídricos e Minerais","Dispõe sobre o percentual obrigatório de adição do biodiesel ao óleo diesel de origem mineral, e dá outras providências.","
  ",Raul Lima,160656,RR,PSD       ,27/05/2013,"Ordinário (Art. 151, III, RICD)","Às Comissões de Meio Ambiente e Desenvolvimento Sustentável; Minas e Energia e Constituição e Justiça e de Cidadania (Art. 54 RICD) - Art. 24, IIProposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 IIRegime de Tramitação: Ordinária",Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II,"Percentual, adição, biodiesel, óleo diesel.",MESA - Arquivada,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1092843,,"
      "
