,nomeProposicao,idProposicao,partidoAutor,DataApresentacao,Ano,Administração e Políticas Públicas,Desenvolvimento Social e Urbano,Direitos e Justiça,Economia e Desenvolvimento Sustentável,Infraestrutura e Gestão de Recursos,VirouLei,Influencia,Aliado,Oposição,Partido_Pres_Cam,PPC_igual_partidoAutor
225,PL 5406/2013,572989,DEM,2013-04-18,2013,0,0,1,1,0,0,487.329.434.697.855,0,1,PMDB,0
226,PL 5408/2013,572992,DEM,2013-04-18,2013,0,0,1,1,0,0,487.329.434.697.855,0,1,PMDB,0
227,PL 5409/2013,572996,PT,2013-04-18,2013,1,0,0,0,1,0,1.715.399.610.136.450,1,0,PMDB,0
228,PL 5410/2013,573193,PP,2013-04-18,2013,1,0,0,1,0,0,799.220.272.904.483,0,0,PMDB,0
229,PL 5413/2013,573213,PR,2013-04-18,2013,0,0,0,1,0,0,246.913.580.246.913,1,0,PMDB,0
230,PL 5415/2013,573217,REPUBLICANOS,2013-04-18,2013,0,0,1,0,0,0,194.931.773.879.142,1,0,PMDB,0
231,PL 5416/2013,573218,PDT,2013-04-18,2013,1,0,0,0,0,0,331.384.015.594.541,1,0,PMDB,0
232,PL 5412/2013,573196,PV,2013-04-18,2013,0,0,1,0,0,0,175.438.596.491.228,0,0,PMDB,0
233,PL 5418/2013,573276,PT,2013-04-19,2013,1,1,0,0,0,0,1.715.399.610.136.450,1,0,PMDB,0
234,PL 5420/2013,573286,PP,2013-04-19,2013,1,0,0,0,0,0,799.220.272.904.483,0,0,PMDB,0
235,PL 5423/2013,573292,PSB,2013-04-19,2013,0,0,0,1,0,1,487.329.434.697.855,1,0,PMDB,0
236,PL 5434/2013,573701,PSC,2013-04-23,2013,0,1,0,0,0,0,253.411.306.042.884,1,0,PMDB,0
237,PL 5428/2013,573600,PT,2013-04-23,2013,0,0,1,0,0,0,1.715.399.610.136.450,1,0,PMDB,0
238,PL 5427/2013,573597,PT,2013-04-23,2013,1,0,0,0,0,0,1.715.399.610.136.450,1,0,PMDB,0
239,PL 5429/2013,573603,PR,2013-04-23,2013,0,1,0,0,0,0,246.913.580.246.913,1,0,PMDB,0
240,PL 5435/2013,573715,PSB,2013-04-24,2013,0,1,0,0,0,0,487.329.434.697.855,1,0,PMDB,0
241,PL 5437/2013,573720,PSDB,2013-04-24,2013,1,0,0,0,0,0,896.686.159.844.054,0,1,PMDB,0
242,PL 5436/2013,573719,PSDB,2013-04-24,2013,1,0,0,0,0,0,896.686.159.844.054,0,1,PMDB,0
243,PL 5440/2013,573790,PSB,2013-04-24,2013,0,1,0,0,0,0,487.329.434.697.855,1,0,PMDB,0
244,PL 5441/2013,573812,PMDB,2013-04-24,2013,0,1,0,0,0,0,1.481.481.481.481.480,1,0,PMDB,1
245,PL 5446/2013,573862,PSD,2013-04-24,2013,0,0,1,0,0,0,779.727.095.516.569,1,0,PMDB,0
246,PL 5447/2013,573867,PMDB,2013-04-24,2013,1,1,0,0,1,0,1.481.481.481.481.480,1,0,PMDB,1
247,PL 5448/2013,573870,PMDB,2013-04-24,2013,0,1,0,0,0,0,1.481.481.481.481.480,1,0,PMDB,1
248,PL 5450/2013,573909,PMDB,2013-04-24,2013,0,0,0,1,0,0,1.481.481.481.481.480,1,0,PMDB,1
249,PL 5451/2013,573910,PMDB,2013-04-24,2013,0,0,1,0,0,0,1.481.481.481.481.480,1,0,PMDB,1
250,PL 5453/2013,573928,PT,2013-04-24,2013,0,1,0,0,0,0,1.715.399.610.136.450,1,0,PMDB,0
251,PL 5459/2013,574062,DEM,2013-04-24,2013,1,0,0,0,1,0,487.329.434.697.855,0,1,PMDB,0
252,PL 5456/2013,574059,DEM,2013-04-24,2013,0,1,0,0,0,0,487.329.434.697.855,0,1,PMDB,0
253,PL 5455/2013,574054,DEM,2013-04-24,2013,1,0,0,0,0,0,487.329.434.697.855,0,1,PMDB,0
254,PL 5460/2013,574104,PTDOB,2013-04-25,2013,1,1,0,0,0,0,246.913.580.246.913,0,0,PMDB,0
255,PL 5461/2013,574106,PTDOB,2013-04-25,2013,0,1,1,1,0,0,246.913.580.246.913,0,0,PMDB,0
256,PL 5463/2013,574114,PMDB,2013-04-25,2013,0,0,1,1,0,0,1.481.481.481.481.480,1,0,PMDB,1
257,PL 5465/2013,574128,PT,2013-04-25,2013,0,1,0,0,0,0,1.715.399.610.136.450,1,0,PMDB,0
258,PL 5467/2013,574133,PT,2013-04-25,2013,0,1,0,0,0,0,1.715.399.610.136.450,1,0,PMDB,0
259,PL 5468/2013,574153,PT,2013-04-25,2013,0,1,0,0,0,0,1.715.399.610.136.450,1,0,PMDB,0
260,PL 5480/2013,575116,DEM,2013-04-29,2013,0,1,0,0,0,0,487.329.434.697.855,0,1,PMDB,0
261,PL 5483/2013,575277,PT,2013-04-29,2013,0,1,0,0,0,0,1.715.399.610.136.450,1,0,PMDB,0
262,PL 5479/2013,575114,DEM,2013-04-29,2013,0,0,1,0,0,0,487.329.434.697.855,0,1,PMDB,0
263,PL 5478/2013,575112,DEM,2013-04-29,2013,0,0,1,0,0,0,487.329.434.697.855,0,1,PMDB,0
264,PL 5476/2013,575110,DEM,2013-04-29,2013,0,0,1,0,0,0,487.329.434.697.855,0,1,PMDB,0
265,PL 5477/2013,575111,DEM,2013-04-29,2013,0,0,0,1,0,0,487.329.434.697.855,0,1,PMDB,0
266,PL 5484/2013,575480,PSD,2013-04-30,2013,0,1,0,0,0,0,779.727.095.516.569,1,0,PMDB,0
267,PL 5485/2013,575520,PSDB,2013-04-30,2013,0,0,1,0,0,0,896.686.159.844.054,0,1,PMDB,0
268,PL 5486/2013,575521,PSDB,2013-04-30,2013,0,1,0,0,0,0,896.686.159.844.054,0,1,PMDB,0
269,PL 5490/2013,575535,PP,2013-04-30,2013,0,0,1,0,0,0,799.220.272.904.483,0,0,PMDB,0
270,PL 5494/2013,575557,PSD,2013-04-30,2013,0,0,0,1,0,0,779.727.095.516.569,1,0,PMDB,0
271,PL 5496/2013,575585,PTB,2013-04-30,2013,0,1,0,0,0,0,331.384.015.594.541,0,0,PMDB,0
272,PL 5499/2013,575632,PSD,2013-05-02,2013,0,1,0,0,0,0,779.727.095.516.569,1,0,PMDB,0
273,PL 5501/2013,575661,PT,2013-05-03,2013,0,1,0,0,0,1,1.715.399.610.136.450,1,0,PMDB,0
274,PL 5502/2013,575666,PT,2013-05-03,2013,0,0,1,0,0,1,1.715.399.610.136.450,1,0,PMDB,0
275,PL 5520/2013,575901,PT,2013-05-07,2013,0,0,1,0,0,0,1.715.399.610.136.450,1,0,PMDB,0
276,PL 5522/2013,575950,PP,2013-05-07,2013,0,1,0,0,0,0,799.220.272.904.483,0,0,PMDB,0
277,PL 5512/2013,575823,PR,2013-05-07,2013,0,1,0,0,0,0,246.913.580.246.913,1,0,PMDB,0
278,PL 5507/2013,575808,PR,2013-05-07,2013,1,0,0,0,1,0,246.913.580.246.913,1,0,PMDB,0
279,PL 5508/2013,575815,PSD,2013-05-07,2013,1,0,0,1,1,0,779.727.095.516.569,1,0,PMDB,0
280,PL 5525/2013,576014,PMDB,2013-05-08,2013,0,1,0,0,0,0,1.481.481.481.481.480,1,0,PMDB,1
281,PL 5526/2013,576018,PMDB,2013-05-08,2013,0,1,0,0,0,0,1.481.481.481.481.480,1,0,PMDB,1
282,PL 5527/2013,576052,PR,2013-05-08,2013,0,0,1,0,0,0,246.913.580.246.913,1,0,PMDB,0
283,PL 5530/2013,576132,PDT,2013-05-08,2013,0,0,0,1,0,0,331.384.015.594.541,1,0,PMDB,0
284,PL 5532/2013,576157,DEM,2013-05-08,2013,1,0,0,0,0,0,487.329.434.697.855,0,1,PMDB,0
285,PL 5539/2013,576253,DEM,2013-05-08,2013,1,0,0,1,1,0,487.329.434.697.855,0,1,PMDB,0
286,PL 5541/2013,576255,DEM,2013-05-08,2013,0,1,1,0,0,0,487.329.434.697.855,0,1,PMDB,0
287,PL 5542/2013,576277,DEM,2013-05-08,2013,0,0,0,1,0,0,487.329.434.697.855,0,1,PMDB,0
288,PL 5543/2013,576282,PR,2013-05-08,2013,0,1,0,0,0,0,246.913.580.246.913,1,0,PMDB,0
289,PL 5554/2013,576362,DEM,2013-05-09,2013,0,1,0,0,0,0,487.329.434.697.855,0,1,PMDB,0
290,PL 5559/2013,576480,PTDOB,2013-05-09,2013,0,0,0,1,0,0,246.913.580.246.913,0,0,PMDB,0
291,PL 5560/2013,576482,PMDB,2013-05-09,2013,0,1,1,0,0,0,1.481.481.481.481.480,1,0,PMDB,1
292,PL 5555/2013,576366,PMDB,2013-05-09,2013,0,0,1,0,0,1,1.481.481.481.481.480,1,0,PMDB,1
293,PL 5550/2013,576358,DEM,2013-05-09,2013,1,0,0,0,0,0,487.329.434.697.855,0,1,PMDB,0
294,PL 5547/2013,576322,PDT,2013-05-09,2013,0,0,1,0,0,1,331.384.015.594.541,1,0,PMDB,0
295,PL 5546/2013,576303,PR,2013-05-09,2013,0,1,0,0,0,0,246.913.580.246.913,1,0,PMDB,0
296,PL 5552/2013,576360,DEM,2013-05-09,2013,0,1,1,0,0,0,487.329.434.697.855,0,1,PMDB,0
297,PL 5562/2013,576604,PMDB,2013-05-13,2013,0,0,1,0,0,0,1.481.481.481.481.480,1,0,PMDB,1
298,PL 5563/2013,576605,PMDB,2013-05-13,2013,1,0,0,0,1,0,1.481.481.481.481.480,1,0,PMDB,1
299,PL 5576/2013,576885,PP,2013-05-14,2013,0,0,1,0,0,0,799.220.272.904.483,0,0,PMDB,0
300,PL 5573/2013,576747,PSDB,2013-05-14,2013,0,1,1,0,0,0,896.686.159.844.054,0,1,PMDB,0
301,PL 5569/2013,576705,DEM,2013-05-14,2013,0,0,0,1,0,0,487.329.434.697.855,0,1,PMDB,0
302,PL 5570/2013,576706,DEM,2013-05-14,2013,0,0,0,1,0,0,487.329.434.697.855,0,1,PMDB,0
303,PL 5567/2013,576696,PMDB,2013-05-14,2013,0,1,0,0,0,1,1.481.481.481.481.480,1,0,PMDB,1
304,PL 5568/2013,576699,PSB,2013-05-14,2013,1,0,0,0,1,1,487.329.434.697.855,1,0,PMDB,0
305,PL 5583/2013,577056,PSC,2013-05-15,2013,0,0,1,0,0,0,253.411.306.042.884,1,0,PMDB,0
306,PL 5584/2013,577064,PMDB,2013-05-15,2013,0,1,0,0,0,0,1.481.481.481.481.480,1,0,PMDB,1
307,PL 5585/2013,577078,PSB,2013-05-15,2013,1,0,1,0,1,0,487.329.434.697.855,1,0,PMDB,0
308,PL 5586/2013,577087,PSB,2013-05-15,2013,0,1,0,0,0,0,487.329.434.697.855,1,0,PMDB,0
309,PL 5588/2013,577090,PP,2013-05-15,2013,1,1,0,0,0,0,799.220.272.904.483,0,0,PMDB,0
310,PL 5589/2013,577119,PSDB,2013-05-15,2013,0,1,1,0,0,0,896.686.159.844.054,0,1,PMDB,0
311,PL 5593/2013,577155,PSDB,2013-05-15,2013,0,1,0,1,0,0,896.686.159.844.054,0,1,PMDB,0
312,PL 5596/2013,577194,DEM,2013-05-16,2013,0,1,0,0,0,0,487.329.434.697.855,0,1,PMDB,0
313,PL 5603/2013,577464,PT,2013-05-17,2013,0,1,0,0,0,0,1.715.399.610.136.450,1,0,PMDB,0
314,PL 5602/2013,577454,PT,2013-05-17,2013,0,1,0,0,0,1,1.715.399.610.136.450,1,0,PMDB,0
315,PL 5605/2013,577504,PSC,2013-05-20,2013,0,1,1,0,0,0,253.411.306.042.884,1,0,PMDB,0
316,PL 5606/2013,577533,PT,2013-05-20,2013,0,0,0,1,0,0,1.715.399.610.136.450,1,0,PMDB,0
317,PL 5609/2013,577726,PPS,2013-05-21,2013,0,1,0,0,0,0,155.945.419.103.313,0,1,PMDB,0
318,PL 5611/2013,577740,PTDOB,2013-05-21,2013,0,0,1,0,0,0,246.913.580.246.913,0,0,PMDB,0
319,PL 5613/2013,577749,PP,2013-05-21,2013,0,1,0,0,0,0,799.220.272.904.483,0,0,PMDB,0
320,PL 5614/2013,577754,PSDB,2013-05-21,2013,0,1,0,0,0,0,896.686.159.844.054,0,1,PMDB,0
321,PL 5616/2013,577820,PSC,2013-05-21,2013,0,1,0,0,0,0,253.411.306.042.884,1,0,PMDB,0
322,PL 5617/2013,577823,PTB,2013-05-21,2013,0,1,0,0,0,0,331.384.015.594.541,0,0,PMDB,0
323,PL 5618/2013,577826,PSC,2013-05-21,2013,0,1,0,0,0,0,253.411.306.042.884,1,0,PMDB,0
324,PL 5619/2013,577827,PSC,2013-05-21,2013,0,1,1,0,0,0,253.411.306.042.884,1,0,PMDB,0
325,PL 5623/2013,577884,PT,2013-05-21,2013,0,1,0,0,0,0,1.715.399.610.136.450,1,0,PMDB,0
326,PL 5622/2013,577882,PSD,2013-05-21,2013,1,0,0,0,0,0,779.727.095.516.569,1,0,PMDB,0
327,PL 5636/2013,578154,PMDB,2013-05-22,2013,0,1,0,0,0,0,1.481.481.481.481.480,1,0,PMDB,1
328,PL 5640/2013,578216,PT,2013-05-22,2013,0,0,0,1,0,0,1.715.399.610.136.450,1,0,PMDB,0
329,PL 5634/2013,578142,PV,2013-05-22,2013,0,0,0,1,1,0,175.438.596.491.228,0,0,PMDB,0
330,PL 5637/2013,578158,PSDB,2013-05-22,2013,0,1,0,0,0,0,896.686.159.844.054,0,1,PMDB,0
331,PL 5638/2013,578159,PSDB,2013-05-22,2013,1,0,0,0,0,0,896.686.159.844.054,0,1,PMDB,0
332,PL 5639/2013,578199,PMDB,2013-05-22,2013,0,0,0,1,0,0,1.481.481.481.481.480,1,0,PMDB,1
333,PL 5632/2013,578127,PSD,2013-05-22,2013,1,0,1,0,1,0,779.727.095.516.569,1,0,PMDB,0
334,PL 5629/2013,578021,PT,2013-05-22,2013,0,0,1,0,0,0,1.715.399.610.136.450,1,0,PMDB,0
335,PL 5624/2013,577903,PSD,2013-05-22,2013,0,1,0,0,0,0,779.727.095.516.569,1,0,PMDB,0
336,PL 5631/2013,578112,PMDB,2013-05-22,2013,0,0,0,1,0,0,1.481.481.481.481.480,1,0,PMDB,1
337,PL 5641/2013,578281,PSDB,2013-05-23,2013,0,1,0,0,0,0,896.686.159.844.054,0,1,PMDB,0
338,PL 5642/2013,578286,DEM,2013-05-23,2013,1,0,0,0,0,0,487.329.434.697.855,0,1,PMDB,0
339,PL 5645/2013,578414,PR,2013-05-23,2013,0,0,1,0,0,0,246.913.580.246.913,1,0,PMDB,0
340,PL 5648/2013,578460,PMDB,2013-05-24,2013,0,1,0,0,0,0,1.481.481.481.481.480,1,0,PMDB,1
341,PL 5651/2013,578507,PSD,2013-05-27,2013,0,0,0,1,1,0,779.727.095.516.569,1,0,PMDB,0
342,PL 5652/2013,578545,PMDB,2013-05-27,2013,1,0,0,0,0,0,1.481.481.481.481.480,1,0,PMDB,1
343,PL 5653/2013,578591,PR,2013-05-28,2013,1,0,0,0,0,0,246.913.580.246.913,1,0,PMDB,0
344,PL 5654/2013,578593,PR,2013-05-28,2013,0,1,1,0,0,0,246.913.580.246.913,1,0,PMDB,0
345,PL 5655/2013,578617,PSD,2013-05-28,2013,0,0,1,0,0,0,779.727.095.516.569,1,0,PMDB,0
346,PL 5657/2013,578632,PDT,2013-05-28,2013,0,1,0,1,0,0,331.384.015.594.541,1,0,PMDB,0
347,PL 5660/2013,578663,PMDB,2013-05-28,2013,0,0,1,0,0,0,1.481.481.481.481.480,1,0,PMDB,1
348,PL 5666/2013,578756,PT,2013-05-28,2013,0,1,0,0,0,0,1.715.399.610.136.450,1,0,PMDB,0
349,PL 5667/2013,578757,PMDB,2013-05-28,2013,0,0,1,0,0,0,1.481.481.481.481.480,1,0,PMDB,1
350,PL 5678/2013,578924,DEM,2013-05-29,2013,0,1,0,0,0,0,487.329.434.697.855,0,1,PMDB,0
351,PL 5681/2013,578983,PDT,2013-05-29,2013,0,0,1,0,0,0,331.384.015.594.541,1,0,PMDB,0
352,PL 5677/2013,578923,DEM,2013-05-29,2013,0,1,0,0,0,0,487.329.434.697.855,0,1,PMDB,0
353,PL 5679/2013,578925,DEM,2013-05-29,2013,0,1,0,1,0,0,487.329.434.697.855,0,1,PMDB,0
354,PL 5673/2013,578896,PSDB,2013-05-29,2013,0,0,0,1,0,0,896.686.159.844.054,0,1,PMDB,0
355,PL 5672/2013,578850,PSB,2013-05-29,2013,0,0,1,0,0,0,487.329.434.697.855,1,0,PMDB,0
356,PL 5676/2013,578914,PPS,2013-05-29,2013,0,0,1,0,0,0,155.945.419.103.313,0,1,PMDB,0
357,PL 5671/2013,578842,PSC,2013-05-29,2013,0,1,0,0,0,0,253.411.306.042.884,1,0,PMDB,0
358,PL 5682/2013,579023,PMDB,2013-06-03,2013,0,0,1,0,0,0,1.481.481.481.481.480,1,0,PMDB,1
359,PL 5683/2013,579024,PMDB,2013-06-03,2013,0,0,1,0,0,0,1.481.481.481.481.480,1,0,PMDB,1
360,PL 5687/2013,579043,PSB,2013-06-03,2013,1,1,0,0,0,0,487.329.434.697.855,1,0,PMDB,0
361,PL 5701/2013,579269,PMDB,2013-06-04,2013,0,1,0,0,0,0,1.481.481.481.481.480,1,0,PMDB,1
362,PL 5696/2013,579214,PSDB,2013-06-04,2013,0,1,0,0,0,0,896.686.159.844.054,0,1,PMDB,0
363,PL 5695/2013,579187,DEM,2013-06-04,2013,0,1,0,0,0,0,487.329.434.697.855,0,1,PMDB,0
364,PL 5700/2013,579256,PMDB,2013-06-04,2013,0,1,0,0,0,0,1.481.481.481.481.480,1,0,PMDB,1
365,PL 5693/2013,579172,PT,2013-06-04,2013,1,0,0,0,0,0,1.715.399.610.136.450,1,0,PMDB,0
366,PL 5692/2013,579149,PSD,2013-06-04,2013,0,0,0,1,0,0,779.727.095.516.569,1,0,PMDB,0
367,PL 5688/2013,579128,PSDB,2013-06-04,2013,0,1,0,0,0,0,896.686.159.844.054,0,1,PMDB,0
368,PL 5694/2013,579173,PT,2013-06-04,2013,0,1,0,0,0,0,1.715.399.610.136.450,1,0,PMDB,0
369,PL 5717/2013,579699,DEM,2013-06-05,2013,0,1,0,0,0,0,487.329.434.697.855,0,1,PMDB,0
370,PL 5718/2013,579700,DEM,2013-06-05,2013,0,0,1,0,0,0,487.329.434.697.855,0,1,PMDB,0
371,PL 5716/2013,579695,PT,2013-06-05,2013,0,0,0,1,0,0,1.715.399.610.136.450,1,0,PMDB,0
372,PL 5713/2013,579658,PSD,2013-06-05,2013,0,0,0,1,0,0,779.727.095.516.569,1,0,PMDB,0
373,PL 5714/2013,579659,PSD,2013-06-05,2013,0,1,0,0,0,0,779.727.095.516.569,1,0,PMDB,0
374,PL 5710/2013,579570,PR,2013-06-05,2013,0,0,0,1,0,0,246.913.580.246.913,1,0,PMDB,0
375,PL 5708/2013,579526,PT,2013-06-05,2013,0,0,1,0,0,0,1.715.399.610.136.450,1,0,PMDB,0
376,PL 5703/2013,579341,PSDB,2013-06-05,2013,0,0,1,0,0,0,896.686.159.844.054,0,1,PMDB,0
377,PL 5712/2013,579640,DEM,2013-06-05,2013,0,0,1,0,0,0,487.329.434.697.855,0,1,PMDB,0
378,PL 5729/2013,579943,PV,2013-06-06,2013,0,1,0,0,0,0,175.438.596.491.228,0,0,PMDB,0
379,PL 5735/2013,580148,PT,2013-06-06,2013,1,0,0,0,0,1,1.715.399.610.136.450,1,0,PMDB,0
380,PL 5731/2013,579964,PSC,2013-06-06,2013,1,0,0,0,0,0,253.411.306.042.884,1,0,PMDB,0
381,PL 5728/2013,579917,PMDB,2013-06-06,2013,0,1,0,0,0,0,1.481.481.481.481.480,1,0,PMDB,1
382,PL 5727/2013,579900,DEM,2013-06-06,2013,0,1,0,0,0,0,487.329.434.697.855,0,1,PMDB,0
383,PL 5726/2013,579899,DEM,2013-06-06,2013,1,0,0,0,0,0,487.329.434.697.855,0,1,PMDB,0
384,PL 5723/2013,579891,DEM,2013-06-06,2013,0,0,0,1,0,0,487.329.434.697.855,0,1,PMDB,0
385,PL 5722/2013,579883,PSB,2013-06-06,2013,0,1,0,0,0,0,487.329.434.697.855,1,0,PMDB,0
386,PL 5738/2013,580198,PMDB,2013-06-07,2013,0,1,0,0,0,0,1.481.481.481.481.480,1,0,PMDB,1
387,PL 5739/2013,580260,DEM,2013-06-10,2013,0,0,0,1,0,0,487.329.434.697.855,0,1,PMDB,0
388,PL 5744/2013,580483,PSDB,2013-06-11,2013,0,1,0,0,0,0,896.686.159.844.054,0,1,PMDB,0
389,PL 5745/2013,580498,PSD,2013-06-11,2013,0,1,0,1,0,0,779.727.095.516.569,1,0,PMDB,0
390,PL 5746/2013,580502,PMDB,2013-06-11,2013,0,1,0,0,0,0,1.481.481.481.481.480,1,0,PMDB,1
391,PL 5747/2013,580504,PMDB,2013-06-11,2013,0,0,1,0,0,0,1.481.481.481.481.480,1,0,PMDB,1
392,PL 5748/2013,580506,PMDB,2013-06-11,2013,0,1,0,0,0,0,1.481.481.481.481.480,1,0,PMDB,1
393,PL 5750/2013,580521,PMDB,2013-06-11,2013,1,1,0,1,0,0,1.481.481.481.481.480,1,0,PMDB,1
394,PL 5759/2013,580855,PMDB,2013-06-12,2013,0,0,1,0,0,0,1.481.481.481.481.480,1,0,PMDB,1
395,PL 5758/2013,580853,PDT,2013-06-12,2013,1,0,0,0,1,0,331.384.015.594.541,1,0,PMDB,0
396,PL 5756/2013,580759,PMDB,2013-06-12,2013,1,0,0,0,1,0,1.481.481.481.481.480,1,0,PMDB,1
397,PL 5753/2013,580643,PP,2013-06-12,2013,1,0,0,0,0,0,799.220.272.904.483,0,0,PMDB,0
398,PL 5757/2013,580790,PTB,2013-06-12,2013,0,1,0,0,0,0,331.384.015.594.541,0,0,PMDB,0
399,PL 5767/2013,581111,PMDB,2013-06-13,2013,0,0,0,1,0,0,1.481.481.481.481.480,1,0,PMDB,1
400,PL 5769/2013,581118,PMDB,2013-06-13,2013,1,0,0,0,1,0,1.481.481.481.481.480,1,0,PMDB,1
401,PL 5775/2013,581243,PSD,2013-06-18,2013,0,1,0,0,0,0,779.727.095.516.569,1,0,PMDB,0
402,PL 5785/2013,581432,PMDB,2013-06-18,2013,1,0,0,0,1,0,1.481.481.481.481.480,1,0,PMDB,1
403,PL 5786/2013,581472,PDT,2013-06-18,2013,0,0,1,0,0,0,331.384.015.594.541,1,0,PMDB,0
404,PL 5802/2013,581583,PSD,2013-06-19,2013,0,1,0,0,0,0,779.727.095.516.569,1,0,PMDB,0
405,PL 5805/2013,581645,PR,2013-06-19,2013,0,1,0,0,0,0,246.913.580.246.913,1,0,PMDB,0
406,PL 5803/2013,581616,PSDB,2013-06-19,2013,0,0,0,1,0,0,896.686.159.844.054,0,1,PMDB,0
407,PL 5806/2013,581646,PR,2013-06-19,2013,0,1,0,0,0,0,246.913.580.246.913,1,0,PMDB,0
408,PL 5800/2013,581554,DEM,2013-06-19,2013,0,0,0,1,0,0,487.329.434.697.855,0,1,PMDB,0
409,PL 5793/2013,581544,DEM,2013-06-19,2013,0,1,0,0,0,0,487.329.434.697.855,0,1,PMDB,0
410,PL 5795/2013,581547,DEM,2013-06-19,2013,0,1,0,0,0,0,487.329.434.697.855,0,1,PMDB,0
411,PL 5792/2013,581543,DEM,2013-06-19,2013,0,0,1,0,0,0,487.329.434.697.855,0,1,PMDB,0
412,PL 5791/2013,581542,DEM,2013-06-19,2013,1,0,0,0,0,0,487.329.434.697.855,0,1,PMDB,0
413,PL 5799/2013,581553,DEM,2013-06-19,2013,0,0,1,0,0,0,487.329.434.697.855,0,1,PMDB,0
414,PL 5808/2013,581715,PSB,2013-06-20,2013,0,1,0,0,0,0,487.329.434.697.855,1,0,PMDB,0
415,PL 5811/2013,581764,PDT,2013-06-20,2013,0,1,0,0,0,0,331.384.015.594.541,1,0,PMDB,0
416,PL 5814/2013,581871,PSD,2013-06-24,2013,0,0,0,1,0,0,779.727.095.516.569,1,0,PMDB,0
417,PL 5834/2013,582119,PP,2013-06-25,2013,0,0,0,1,0,0,799.220.272.904.483,0,0,PMDB,0
418,PL 5833/2013,582089,PT,2013-06-25,2013,1,0,0,0,1,0,1.715.399.610.136.450,1,0,PMDB,0
419,PL 5832/2013,582080,PT,2013-06-25,2013,0,1,0,0,0,0,1.715.399.610.136.450,1,0,PMDB,0
420,PL 5831/2013,582076,PT,2013-06-25,2013,0,0,0,1,0,0,1.715.399.610.136.450,1,0,PMDB,0
421,PL 5829/2013,582062,PDT,2013-06-25,2013,1,0,0,0,0,0,331.384.015.594.541,1,0,PMDB,0
422,PL 5828/2013,582059,PDT,2013-06-25,2013,0,1,0,0,0,1,331.384.015.594.541,1,0,PMDB,0
423,PL 5823/2013,581994,PMDB,2013-06-25,2013,0,0,0,1,1,0,1.481.481.481.481.480,1,0,PMDB,1
424,PL 5822/2013,581988,PV,2013-06-25,2013,0,0,1,0,0,0,175.438.596.491.228,0,0,PMDB,0
425,PL 5818/2013,581908,PPS,2013-06-25,2013,1,0,0,0,1,0,155.945.419.103.313,0,1,PMDB,0
426,PL 5839/2013,582166,DEM,2013-06-26,2013,0,0,1,0,0,0,487.329.434.697.855,0,1,PMDB,0
427,PL 5840/2013,582209,PP,2013-06-26,2013,1,0,0,0,0,0,799.220.272.904.483,0,0,PMDB,0
428,PL 5841/2013,582296,DEM,2013-06-26,2013,0,0,1,0,0,0,487.329.434.697.855,0,1,PMDB,0
429,PL 5842/2013,582314,PPS,2013-06-26,2013,0,1,0,0,0,0,155.945.419.103.313,0,1,PMDB,0
430,PL 5843/2013,582328,PSC,2013-06-27,2013,1,1,0,0,1,0,253.411.306.042.884,1,0,PMDB,0
431,PL 5844/2013,582341,PP,2013-06-27,2013,0,1,0,0,0,0,799.220.272.904.483,0,0,PMDB,0
432,PL 5845/2013,582342,PTB,2013-06-27,2013,1,0,0,0,0,0,331.384.015.594.541,0,0,PMDB,0
433,PL 5847/2013,582350,PDT,2013-06-27,2013,0,1,0,0,0,0,331.384.015.594.541,1,0,PMDB,0
434,PL 5850/2013,582420,PT,2013-06-28,2013,0,0,1,0,0,0,1.715.399.610.136.450,1,0,PMDB,0
435,PL 5851/2013,582428,PSD,2013-07-01,2013,1,0,0,0,1,0,779.727.095.516.569,1,0,PMDB,0
436,PL 5861/2013,582471,PDT,2013-07-01,2013,0,1,0,0,0,1,331.384.015.594.541,1,0,PMDB,0
437,PL 5856/2013,582464,PCDOB,2013-07-01,2013,0,1,0,0,0,1,272.904.483.430.799,1,0,PMDB,0
438,PL 5855/2013,582463,PDT,2013-07-01,2013,0,0,1,0,0,0,331.384.015.594.541,1,0,PMDB,0
439,PL 5853/2013,582461,PT,2013-07-01,2013,0,0,1,1,0,0,1.715.399.610.136.450,1,0,PMDB,0
440,PL 5862/2013,582530,PT,2013-07-02,2013,0,0,0,1,0,0,1.715.399.610.136.450,1,0,PMDB,0
441,PL 5863/2013,582542,PSB,2013-07-02,2013,0,1,1,0,0,0,487.329.434.697.855,1,0,PMDB,0
442,PL 5868/2013,582593,DEM,2013-07-02,2013,0,0,0,1,1,0,487.329.434.697.855,0,1,PMDB,0
443,PL 5869/2013,582623,PT,2013-07-02,2013,0,0,1,0,0,0,1.715.399.610.136.450,1,0,PMDB,0
444,PL 5874/2013,582769,PPS,2013-07-02,2013,1,0,0,0,0,0,155.945.419.103.313,0,1,PMDB,0
445,PL 5889/2013,583436,DEM,2013-07-03,2013,1,0,0,0,1,0,487.329.434.697.855,0,1,PMDB,0
446,PL 5888/2013,583404,PSDB,2013-07-03,2013,1,0,1,0,1,0,896.686.159.844.054,0,1,PMDB,0
447,PL 5887/2013,583403,PSD,2013-07-03,2013,0,1,0,0,0,0,779.727.095.516.569,1,0,PMDB,0
448,PL 5879/2013,583319,DEM,2013-07-03,2013,0,0,1,0,0,0,487.329.434.697.855,0,1,PMDB,0
