nomeProposicao,idProposicao,partidoAutor,DataApresentacao,VirouLei,Administração e Políticas Públicas,Desenvolvimento Social e Urbano,Direitos e Justiça,Economia e Desenvolvimento Sustentável,Infraestrutura e Gestão de Recursos
PL 6135/2013,588185,PDT       ,20/08/2013,0,0,1,0,0,0
PL 6134/2013,588183,PDT       ,20/08/2013,0,0,0,0,1,1
PL 6131/2013,588152,PDT       ,20/08/2013,0,1,0,0,1,0
PL 6129/2013,588014,PCdoB     ,20/08/2013,0,0,0,1,0,0
PL 6130/2013,588030,PT        ,20/08/2013,0,0,1,0,0,0
PL 6128/2013,587997,PSB       ,20/08/2013,1,0,1,0,0,0
PL 6127/2013,587940,PMDB      ,20/08/2013,0,0,1,0,0,0
PL 6124/2013,587598,PSB       ,16/08/2013,0,0,1,0,0,0
PL 6122/2013,587593,PSB       ,16/08/2013,0,0,0,1,0,0
PL 6121/2013,587590,PSB       ,16/08/2013,0,0,0,1,0,0
PL 6120/2013,587589,PSB       ,16/08/2013,0,0,0,0,1,1
PL 6119/2013,587587,PSB       ,16/08/2013,0,0,1,0,0,0
PL 6118/2013,587586,PSB       ,16/08/2013,0,0,0,1,0,0
PL 6116/2013,587567,PEN       ,15/08/2013,0,0,1,0,0,0
PL 6109/2013,587332,PMDB      ,15/08/2013,0,0,0,1,0,0
PL 6106/2013,587273,PMDB      ,14/08/2013,0,0,1,0,0,0
PL 6104/2013,587268,PMDB      ,14/08/2013,0,0,0,1,0,0
PL 6097/2013,587205,PR        ,14/08/2013,0,1,0,0,0,0
PL 6093/2013,587116,PMDB      ,14/08/2013,0,1,0,0,0,0
PL 6092/2013,587110,PDT       ,14/08/2013,0,1,0,0,0,0
PL 6091/2013,587021,PSDB      ,14/08/2013,0,0,0,1,1,1
PL 6089/2013,586976,PMN       ,14/08/2013,0,1,0,0,0,0
PL 6086/2013,586895,PCdoB     ,13/08/2013,0,0,1,0,0,0
PL 6085/2013,586870,PMDB      ,13/08/2013,0,0,1,0,0,0
PL 6084/2013,586850,PTB       ,13/08/2013,0,0,0,1,0,0
PL 6083/2013,586831,PMDB      ,13/08/2013,0,0,1,0,1,0
PL 6082/2013,586827,PSD       ,13/08/2013,0,0,1,0,0,0
PL 6080/2013,586806,PSD       ,13/08/2013,0,0,0,1,0,0
PL 6076/2013,586599,PSD       ,08/08/2013,0,0,1,0,0,0
PL 6071/2013,586501,PP        ,08/08/2013,0,0,1,0,0,0
PL 6070/2013,586500,PP        ,08/08/2013,0,0,1,0,0,0
PL 6068/2013,586495,PSDB      ,08/08/2013,0,0,0,0,1,0
PL 6066/2013,586491,PSD       ,08/08/2013,0,0,1,0,1,0
PL 6058/2013,586473,PMDB      ,08/08/2013,0,0,0,0,1,0
PL 6049/2013,586271,PDT       ,07/08/2013,0,0,0,1,0,0
PL 6048/2013,586270,PDT       ,07/08/2013,0,0,0,0,1,0
PL 6046/2013,586206,PSD       ,07/08/2013,0,1,0,1,0,0
PL 6045/2013,586109,PP        ,07/08/2013,0,0,1,0,0,0
PL 6038/2013,586069,PSB       ,07/08/2013,1,0,1,0,0,0
PL 6037/2013,586068,PSB       ,07/08/2013,0,1,0,0,0,0
PL 6036/2013,586065,PDT       ,07/08/2013,0,0,0,0,1,0
PL 6035/2013,586029,PSD       ,06/08/2013,0,0,0,0,1,0
PL 6028/2013,585940,PSD       ,06/08/2013,0,1,0,1,0,0
PL 6024/2013,585832,PT        ,06/08/2013,0,0,0,1,0,0
PL 6023/2013,585831,PT        ,06/08/2013,0,1,0,1,0,1
PL 6018/2013,585699,PSC       ,24/07/2013,0,0,0,1,0,0
PL 6017/2013,585683,PT        ,22/07/2013,0,0,1,0,0,0
PL 6015/2013,585643,PMDB      ,18/07/2013,0,0,1,0,0,0
PL 6002/2013,585571,PPS       ,17/07/2013,0,1,0,1,0,0
PL 6001/2013,585562,PDT       ,17/07/2013,0,0,0,0,1,0
PL 5999/2013,585548,PSDB      ,17/07/2013,0,1,0,0,0,0
PL 5997/2013,585535,PRB       ,17/07/2013,0,0,1,0,0,0
PL 5995/2013,585416,PSC       ,17/07/2013,0,0,0,1,0,0
PL 5991/2013,585358,DEM       ,17/07/2013,0,0,0,0,1,0
PL 5987/2013,585354,DEM       ,17/07/2013,0,0,0,1,0,0
PL 5986/2013,585349,PSL       ,17/07/2013,0,0,1,0,0,0
PL 5985/2013,585339,PT        ,17/07/2013,0,0,1,0,0,0
PL 5984/2013,585337,PMDB      ,17/07/2013,0,0,1,0,0,0
PL 5983/2013,585335,PSB       ,17/07/2013,0,0,0,0,1,0
PL 5982/2013,585334,PSB       ,17/07/2013,0,0,0,0,1,0
PL 5981/2013,585333,PSB       ,17/07/2013,0,0,0,0,1,0
PL 5980/2013,585332,PSB       ,17/07/2013,0,0,0,0,1,1
PL 5978/2013,585330,PSB       ,17/07/2013,0,0,1,0,1,0
PL 5979/2013,585331,PSB       ,17/07/2013,0,0,0,0,1,0
PL 5973/2013,585249,PSD       ,17/07/2013,0,1,0,0,0,1
PL 6004/2013,585601,PSDB      ,17/07/2013,0,1,0,0,0,0
PL 5971/2013,585243,PMDB      ,17/07/2013,0,0,1,0,0,0
PL 5970/2013,585178,PT        ,16/07/2013,0,1,0,0,0,0
PL 5969/2013,585161,PT        ,16/07/2013,0,0,1,0,1,1
PL 5966/2013,585127,PSB       ,16/07/2013,0,0,0,1,0,0
PL 5960/2013,585104,PSB       ,16/07/2013,0,0,1,0,0,0
PL 5959/2013,585054,PP        ,15/07/2013,0,0,1,0,0,0
PL 5956/2013,585017,PT        ,12/07/2013,0,0,1,0,0,0
PL 5950/2013,584938,PT        ,11/07/2013,0,1,0,0,0,0
PL 5948/2013,584846,PV        ,11/07/2013,0,0,0,0,1,0
PL 5947/2013,584844,PV        ,11/07/2013,0,0,0,0,1,0
PL 5942/2013,584755,PSDB      ,10/07/2013,0,1,0,0,0,0
PL 5940/2013,584744,DEM       ,10/07/2013,0,0,0,1,0,0
PL 5938/2013,584742,DEM       ,10/07/2013,0,0,0,0,1,0
PL 5937/2013,584741,DEM       ,10/07/2013,0,0,0,1,0,0
PL 5936/2013,584740,PMDB      ,10/07/2013,0,0,1,0,0,0
PL 5935/2013,584737,PSD       ,10/07/2013,0,0,1,0,0,0
PL 5931/2013,584676,PP        ,10/07/2013,0,0,1,0,0,0
PL 5930/2013,584656,PMDB      ,10/07/2013,0,0,1,0,0,0
PL 5927/2013,584562,DEM       ,10/07/2013,0,0,0,0,1,0
PL 5925/2013,584478,PDT       ,10/07/2013,0,0,1,0,0,0
PL 5924/2013,584477,PDT       ,10/07/2013,0,0,1,0,0,0
PL 5921/2013,584474,PDT       ,10/07/2013,0,0,1,0,0,0
PL 5918/2013,584471,PDT       ,10/07/2013,0,0,0,0,1,0
PL 5916/2013,584452,PMDB      ,10/07/2013,1,0,1,0,0,0
PL 5914/2013,584301,PDT       ,09/07/2013,0,0,0,1,0,0
PL 5913/2013,584295,PMDB      ,09/07/2013,0,0,1,0,0,0
PL 5909/2013,584235,PMDB      ,09/07/2013,0,0,1,0,0,0
PL 5906/2013,584066,PT        ,09/07/2013,1,0,1,0,0,0
PL 5904/2013,584009,PSB       ,08/07/2013,0,0,1,0,0,0
PL 5899/2013,583876,PT        ,04/07/2013,0,0,0,1,0,0
PL 5898/2013,583873,PV        ,04/07/2013,0,0,1,0,0,0
PL 5897/2013,583872,PSD       ,04/07/2013,0,0,0,0,1,0
PL 5895/2013,583800,PTB       ,04/07/2013,0,1,0,0,0,1
PL 5894/2013,583797,DEM       ,04/07/2013,0,0,0,1,0,0
PL 5889/2013,583436,DEM       ,03/07/2013,0,1,0,0,0,1
PL 5888/2013,583404,PSDB      ,03/07/2013,0,1,0,1,0,1
PL 5887/2013,583403,PSD       ,03/07/2013,0,0,1,0,0,0
PL 5881/2013,583321,DEM       ,03/07/2013,0,0,0,0,1,0
PL 5880/2013,583320,DEM       ,03/07/2013,0,0,1,0,0,0
PL 5879/2013,583319,DEM       ,03/07/2013,0,0,0,1,0,0
PL 5878/2013,583218,PT        ,03/07/2013,0,0,1,0,0,0
PL 5874/2013,582769,PPS       ,02/07/2013,0,1,0,0,0,0
PL 5869/2013,582623,PT        ,02/07/2013,0,0,0,1,0,0
PL 5868/2013,582593,DEM       ,02/07/2013,0,0,0,0,1,1
PL 5863/2013,582542,PSB       ,02/07/2013,0,0,1,1,0,0
PL 5862/2013,582530,PT        ,02/07/2013,0,0,0,0,1,0
PL 5853/2013,582461,PT        ,01/07/2013,0,0,0,1,1,0
PL 5855/2013,582463,PDT       ,01/07/2013,0,0,0,1,0,0
PL 5856/2013,582464,PC do B   ,01/07/2013,1,0,1,0,0,0
PL 5861/2013,582471,PDT       ,01/07/2013,1,0,1,0,0,0
PL 5851/2013,582428,PSD       ,01/07/2013,0,1,0,0,0,1
PL 5850/2013,582420,PT        ,28/06/2013,0,0,0,1,0,0
PL 5847/2013,582350,PDT       ,27/06/2013,0,0,1,0,0,0
PL 5845/2013,582342,PTB       ,27/06/2013,0,1,0,0,0,0
PL 5844/2013,582341,PP        ,27/06/2013,0,0,1,0,0,0
PL 5843/2013,582328,PSC       ,27/06/2013,0,1,1,0,0,1
PL 5842/2013,582314,PPS       ,26/06/2013,0,0,1,0,0,0
PL 5841/2013,582296,DEM       ,26/06/2013,0,0,0,1,0,0
PL 5840/2013,582209,PP        ,26/06/2013,0,1,0,0,0,0
PL 5839/2013,582166,DEM       ,26/06/2013,0,0,0,1,0,0
PL 5834/2013,582119,PP        ,25/06/2013,0,0,0,0,1,0
PL 5833/2013,582089,PT        ,25/06/2013,0,1,0,0,0,1
PL 5832/2013,582080,PT        ,25/06/2013,0,0,1,0,0,0
PL 5831/2013,582076,PT        ,25/06/2013,0,0,0,0,1,0
PL 5829/2013,582062,PDT       ,25/06/2013,0,1,0,0,0,0
PL 5828/2013,582059,PDT       ,25/06/2013,1,0,1,0,0,0
PL 5823/2013,581994,PMDB      ,25/06/2013,0,0,0,0,1,1
PL 5822/2013,581988,PV        ,25/06/2013,0,0,0,1,0,0
PL 5818/2013,581908,PPS       ,25/06/2013,0,1,0,0,0,1
PL 5814/2013,581871,PSD       ,24/06/2013,0,0,0,0,1,0
PL 5811/2013,581764,PDT       ,20/06/2013,0,0,1,0,0,0
PL 5808/2013,581715,PSB       ,20/06/2013,0,0,1,0,0,0
PL 5806/2013,581646,PR        ,19/06/2013,0,0,1,0,0,0
PL 5805/2013,581645,PR        ,19/06/2013,0,0,1,0,0,0
PL 5803/2013,581616,PSDB      ,19/06/2013,0,0,0,0,1,0
PL 5802/2013,581583,PSD       ,19/06/2013,0,0,1,0,0,0
PL 5800/2013,581554,DEM       ,19/06/2013,0,0,0,0,1,0
PL 5799/2013,581553,DEM       ,19/06/2013,0,0,0,1,0,0
PL 5795/2013,581547,DEM       ,19/06/2013,0,0,1,0,0,0
PL 5793/2013,581544,DEM       ,19/06/2013,0,0,1,0,0,0
PL 5792/2013,581543,DEM       ,19/06/2013,0,0,0,1,0,0
PL 5791/2013,581542,DEM       ,19/06/2013,0,1,0,0,0,0
PL 5786/2013,581472,PDT       ,18/06/2013,0,0,0,1,0,0
PL 5785/2013,581432,PMDB      ,18/06/2013,0,1,0,0,0,1
PL 5775/2013,581243,PSD       ,18/06/2013,0,0,1,0,0,0
PL 5769/2013,581118,PMDB      ,13/06/2013,0,1,0,0,0,1
PL 5767/2013,581111,PMDB      ,13/06/2013,0,0,0,0,1,0
PL 5759/2013,580855,PMDB      ,12/06/2013,0,0,0,1,0,0
PL 5758/2013,580853,PDT       ,12/06/2013,0,1,0,0,0,1
PL 5757/2013,580790,PTB       ,12/06/2013,0,0,1,0,0,0
PL 5756/2013,580759,PMDB      ,12/06/2013,0,1,0,0,0,1
PL 5753/2013,580643,PP        ,12/06/2013,0,1,0,0,0,0
PL 5750/2013,580521,PMDB      ,11/06/2013,0,1,1,0,1,0
PL 5748/2013,580506,PMDB      ,11/06/2013,0,0,1,0,0,0
PL 5747/2013,580504,PMDB      ,11/06/2013,0,0,0,1,0,0
PL 5746/2013,580502,PMDB      ,11/06/2013,0,0,1,0,0,0
PL 5745/2013,580498,PSD       ,11/06/2013,0,0,1,0,1,0
PL 5744/2013,580483,PSDB      ,11/06/2013,0,0,1,0,0,0
PL 5739/2013,580260,DEM       ,10/06/2013,0,0,0,0,1,0
PL 5738/2013,580198,PMDB      ,07/06/2013,0,0,1,0,0,0
PL 5735/2013,580148,PT        ,06/06/2013,1,1,0,0,0,0
PL 5731/2013,579964,PSC       ,06/06/2013,0,1,0,0,0,0
PL 5729/2013,579943,PV        ,06/06/2013,0,0,1,0,0,0
PL 5728/2013,579917,PMDB      ,06/06/2013,0,0,1,0,0,0
PL 5727/2013,579900,DEM       ,06/06/2013,0,0,1,0,0,0
PL 5726/2013,579899,DEM       ,06/06/2013,0,1,0,0,0,0
PL 5723/2013,579891,DEM       ,06/06/2013,0,0,0,0,1,0
PL 5722/2013,579883,PSB       ,06/06/2013,0,0,1,0,0,0
PL 5717/2013,579699,DEM       ,05/06/2013,0,0,1,0,0,0
PL 5718/2013,579700,DEM       ,05/06/2013,0,0,0,1,0,0
PL 5716/2013,579695,PT        ,05/06/2013,0,0,0,0,1,0
PL 5713/2013,579658,PSD       ,05/06/2013,0,0,0,0,1,0
PL 5714/2013,579659,PSD       ,05/06/2013,0,0,1,0,0,0
PL 5712/2013,579640,DEM       ,05/06/2013,0,0,0,1,0,0
PL 5710/2013,579570,PR        ,05/06/2013,0,0,0,0,1,0
PL 5708/2013,579526,PT        ,05/06/2013,0,0,0,1,0,0
PL 5703/2013,579341,PSDB      ,05/06/2013,0,0,0,1,0,0
PL 5701/2013,579269,PMDB      ,04/06/2013,0,0,1,0,0,0
PL 5700/2013,579256,PMDB      ,04/06/2013,0,0,1,0,0,0
PL 5696/2013,579214,PSDB      ,04/06/2013,0,0,1,0,0,0
PL 5695/2013,579187,DEM       ,04/06/2013,0,0,1,0,0,0
PL 5694/2013,579173,PT        ,04/06/2013,0,0,1,0,0,0
PL 5693/2013,579172,PT        ,04/06/2013,0,1,0,0,0,0
PL 5692/2013,579149,PSD       ,04/06/2013,0,0,0,0,1,0
PL 5688/2013,579128,PSDB      ,04/06/2013,0,0,1,0,0,0
PL 5687/2013,579043,PSB       ,03/06/2013,0,1,1,0,0,0
PL 5683/2013,579024,PMDB      ,03/06/2013,0,0,0,1,0,0
PL 5682/2013,579023,PMDB      ,03/06/2013,0,0,0,1,0,0
PL 5681/2013,578983,PDT       ,29/05/2013,0,0,0,1,0,0
PL 5679/2013,578925,DEM       ,29/05/2013,0,0,1,0,1,0
PL 6430/2013,593615,PMDB      ,25/09/2013,0,0,1,0,0,0
PL 5678/2013,578924,DEM       ,29/05/2013,0,0,1,0,0,0
PL 5677/2013,578923,DEM       ,29/05/2013,0,0,1,0,0,0
PL 5676/2013,578914,PPS       ,29/05/2013,0,0,0,1,0,0
PL 5673/2013,578896,PSDB      ,29/05/2013,0,0,0,0,1,0
PL 5672/2013,578850,PSB       ,29/05/2013,0,0,0,1,0,0
PL 5671/2013,578842,PSC       ,29/05/2013,0,0,1,0,0,0
PL 5667/2013,578757,PMDB      ,28/05/2013,0,0,0,1,0,0
PL 5666/2013,578756,PT        ,28/05/2013,0,0,1,0,0,0
PL 5660/2013,578663,PMDB      ,28/05/2013,0,0,0,1,0,0
PL 5657/2013,578632,PDT       ,28/05/2013,0,0,1,0,1,0
PL 5655/2013,578617,PSD       ,28/05/2013,0,0,0,1,0,0
PL 5654/2013,578593,PR        ,28/05/2013,0,0,1,1,0,0
PL 5653/2013,578591,PR        ,28/05/2013,0,1,0,0,0,0
PL 5651/2013,578507,PSD       ,27/05/2013,0,0,0,0,1,1
PL 5652/2013,578545,PMDB      ,27/05/2013,0,1,0,0,0,0
PL 6297/2013,591023,PR        ,06/09/2013,0,0,1,0,0,0
PL 6346/2013,591892,PT        ,12/09/2013,0,0,1,0,0,0
PL 5648/2013,578460,PMDB      ,24/05/2013,0,0,1,0,0,0
PL 5645/2013,578414,PR        ,23/05/2013,0,0,0,1,0,0
PL 5642/2013,578286,DEM       ,23/05/2013,0,1,0,0,0,0
PL 5641/2013,578281,PSDB      ,23/05/2013,0,0,1,0,0,0
PL 5640/2013,578216,PT        ,22/05/2013,0,0,0,0,1,0
PL 5639/2013,578199,PMDB      ,22/05/2013,0,0,0,0,1,0
PL 5637/2013,578158,PSDB      ,22/05/2013,0,0,1,0,0,0
PL 5636/2013,578154,PMDB      ,22/05/2013,0,0,1,0,0,0
PL 5634/2013,578142,PV        ,22/05/2013,0,0,0,0,1,1
PL 5638/2013,578159,PSDB      ,22/05/2013,0,1,0,0,0,0
PL 5631/2013,578112,PMDB      ,22/05/2013,0,0,0,0,1,0
PL 5632/2013,578127,PSD       ,22/05/2013,0,1,0,1,0,1
PL 5629/2013,578021,PT        ,22/05/2013,0,0,0,1,0,0
PL 5624/2013,577903,PSD       ,22/05/2013,0,0,1,0,0,0
PL 5622/2013,577882,PSD       ,21/05/2013,0,1,0,0,0,0
PL 5623/2013,577884,PT        ,21/05/2013,0,0,1,0,0,0
PL 5619/2013,577827,PSC       ,21/05/2013,0,0,1,1,0,0
PL 5618/2013,577826,PSC       ,21/05/2013,0,0,1,0,0,0
PL 5617/2013,577823,PTB       ,21/05/2013,0,0,1,0,0,0
PL 5616/2013,577820,PSC       ,21/05/2013,0,0,1,0,0,0
PL 5614/2013,577754,PSDB      ,21/05/2013,0,0,1,0,0,0
PL 5613/2013,577749,PP        ,21/05/2013,0,0,1,0,0,0
PL 5611/2013,577740,PTdoB     ,21/05/2013,0,0,0,1,0,0
PL 5609/2013,577726,PPS       ,21/05/2013,0,0,1,0,0,0
PL 5606/2013,577533,PT        ,20/05/2013,0,0,0,0,1,0
PL 5605/2013,577504,PSC       ,20/05/2013,0,0,1,1,0,0
PL 5603/2013,577464,PT        ,17/05/2013,0,0,1,0,0,0
PL 5602/2013,577454,PT        ,17/05/2013,1,0,1,0,0,0
PL 5596/2013,577194,DEM       ,16/05/2013,0,0,1,0,0,0
PL 5593/2013,577155,PSDB      ,15/05/2013,0,0,1,0,1,0
PL 5589/2013,577119,PSDB      ,15/05/2013,0,0,1,1,0,0
PL 5588/2013,577090,PP        ,15/05/2013,0,1,1,0,0,0
PL 5586/2013,577087,PSB       ,15/05/2013,0,0,1,0,0,0
PL 5585/2013,577078,PSB       ,15/05/2013,0,1,0,1,0,1
PL 5584/2013,577064,PMDB      ,15/05/2013,0,0,1,0,0,0
PL 5583/2013,577056,PSC       ,15/05/2013,0,0,0,1,0,0
PL 5576/2013,576885,PP        ,14/05/2013,0,0,0,1,0,0
PL 5573/2013,576747,PSDB      ,14/05/2013,0,0,1,1,0,0
PL 5570/2013,576706,DEM       ,14/05/2013,0,0,0,0,1,0
PL 5569/2013,576705,DEM       ,14/05/2013,0,0,0,0,1,0
PL 5568/2013,576699,PSB       ,14/05/2013,1,1,0,0,0,1
PL 5567/2013,576696,PMDB      ,14/05/2013,1,0,1,0,0,0
PL 5563/2013,576605,PMDB      ,13/05/2013,0,1,0,0,0,1
PL 5562/2013,576604,PMDB      ,13/05/2013,0,0,0,1,0,0
PL 5560/2013,576482,PMDB      ,09/05/2013,0,0,1,1,0,0
PL 5559/2013,576480,PTdoB     ,09/05/2013,0,0,0,0,1,0
PL 6249/2013,590220,PSB       ,03/09/2013,0,1,0,0,0,0
PL 5554/2013,576362,DEM       ,09/05/2013,0,0,1,0,0,0
PL 5555/2013,576366,PMDB      ,09/05/2013,1,0,0,1,0,0
PL 5552/2013,576360,DEM       ,09/05/2013,0,0,1,1,0,0
PL 5550/2013,576358,DEM       ,09/05/2013,0,1,0,0,0,0
PL 5547/2013,576322,PDT       ,09/05/2013,1,0,0,1,0,0
PL 5546/2013,576303,PR        ,09/05/2013,0,0,1,0,0,0
PL 5543/2013,576282,PR        ,08/05/2013,0,0,1,0,0,0
PL 5542/2013,576277,DEM       ,08/05/2013,0,0,0,0,1,0
PL 5541/2013,576255,DEM       ,08/05/2013,0,0,1,1,0,0
PL 5539/2013,576253,DEM       ,08/05/2013,0,1,0,0,1,1
PL 5532/2013,576157,DEM       ,08/05/2013,0,1,0,0,0,0
PL 5530/2013,576132,PDT       ,08/05/2013,0,0,0,0,1,0
PL 5527/2013,576052,PR        ,08/05/2013,0,0,0,1,0,0
PL 5526/2013,576018,PMDB      ,08/05/2013,0,0,1,0,0,0
PL 5525/2013,576014,PMDB      ,08/05/2013,0,0,1,0,0,0
PL 5522/2013,575950,PP        ,07/05/2013,0,0,1,0,0,0
PL 5520/2013,575901,PT        ,07/05/2013,0,0,0,1,0,0
PL 5512/2013,575823,PR        ,07/05/2013,0,0,1,0,0,0
PL 5507/2013,575808,PR        ,07/05/2013,0,1,0,0,0,1
PL 5508/2013,575815,PSD       ,07/05/2013,0,1,0,0,1,1
PL 5501/2013,575661,PT        ,03/05/2013,1,0,1,0,0,0
PL 5499/2013,575632,PSD       ,02/05/2013,0,0,1,0,0,0
PL 5502/2013,575666,PT        ,03/05/2013,1,0,0,1,0,0
PL 5496/2013,575585,PTB       ,30/04/2013,0,0,1,0,0,0
PL 5494/2013,575557,PSD       ,30/04/2013,0,0,0,0,1,0
PL 5490/2013,575535,PP        ,30/04/2013,0,0,0,1,0,0
PL 5486/2013,575521,PSDB      ,30/04/2013,0,0,1,0,0,0
PL 5485/2013,575520,PSDB      ,30/04/2013,0,0,0,1,0,0
PL 5484/2013,575480,PSD       ,30/04/2013,0,0,1,0,0,0
PL 5483/2013,575277,PT        ,29/04/2013,0,0,1,0,0,0
PL 5480/2013,575116,DEM       ,29/04/2013,0,0,1,0,0,0
PL 5479/2013,575114,DEM       ,29/04/2013,0,0,0,1,0,0
PL 5478/2013,575112,DEM       ,29/04/2013,0,0,0,1,0,0
PL 5476/2013,575110,DEM       ,29/04/2013,0,0,0,1,0,0
PL 5477/2013,575111,DEM       ,29/04/2013,0,0,0,0,1,0
PL 5468/2013,574153,PT        ,25/04/2013,0,0,1,0,0,0
PL 5467/2013,574133,PT        ,25/04/2013,0,0,1,0,0,0
PL 5465/2013,574128,PT        ,25/04/2013,0,0,1,0,0,0
PL 5463/2013,574114,PMDB      ,25/04/2013,0,0,0,1,1,0
PL 5461/2013,574106,PTdoB     ,25/04/2013,0,0,1,1,1,0
PL 5460/2013,574104,PTdoB     ,25/04/2013,0,1,1,0,0,0
PL 5456/2013,574059,DEM       ,24/04/2013,0,0,1,0,0,0
PL 5455/2013,574054,DEM       ,24/04/2013,0,1,0,0,0,0
PL 5453/2013,573928,PT        ,24/04/2013,0,0,1,0,0,0
PL 5451/2013,573910,PMDB      ,24/04/2013,0,0,0,1,0,0
PL 5450/2013,573909,PMDB      ,24/04/2013,0,0,0,0,1,0
PL 5448/2013,573870,PMDB      ,24/04/2013,0,0,1,0,0,0
PL 5447/2013,573867,PMDB      ,24/04/2013,0,1,1,0,0,1
PL 5446/2013,573862,PSD       ,24/04/2013,0,0,0,1,0,0
PL 5441/2013,573812,PMDB      ,24/04/2013,0,0,1,0,0,0
PL 5440/2013,573790,PSB       ,24/04/2013,0,0,1,0,0,0
PL 5436/2013,573719,PSDB      ,24/04/2013,0,1,0,0,0,0
PL 5437/2013,573720,PSDB      ,24/04/2013,0,1,0,0,0,0
PL 5435/2013,573715,PSB       ,24/04/2013,0,0,1,0,0,0
PL 5434/2013,573701,PSC       ,23/04/2013,0,0,1,0,0,0
PL 5429/2013,573603,PR        ,23/04/2013,0,0,1,0,0,0
PL 5428/2013,573600,PT        ,23/04/2013,0,0,0,1,0,0
PL 5427/2013,573597,PT        ,23/04/2013,0,1,0,0,0,0
PL 5423/2013,573292,PSB       ,19/04/2013,1,0,0,0,1,0
PL 5420/2013,573286,PP        ,19/04/2013,0,1,0,0,0,0
PL 5416/2013,573218,PDT       ,18/04/2013,0,1,0,0,0,0
PL 5418/2013,573276,PT        ,19/04/2013,0,1,1,0,0,0
PL 5415/2013,573217,PRB       ,18/04/2013,0,0,0,1,0,0
PL 5413/2013,573213,PR        ,18/04/2013,0,0,0,0,1,0
PL 5412/2013,573196,PV        ,18/04/2013,0,0,0,1,0,0
PL 5410/2013,573193,PP        ,18/04/2013,0,1,0,0,1,0
PL 5409/2013,572996,PT        ,18/04/2013,0,1,0,0,0,1
PL 5408/2013,572992,DEM       ,18/04/2013,0,0,0,1,1,0
PL 5406/2013,572989,DEM       ,18/04/2013,0,0,0,1,1,0
PL 5405/2013,572988,DEM       ,18/04/2013,0,1,1,0,0,0
PL 5404/2013,572987,DEM       ,18/04/2013,0,1,0,0,1,1
PL 5401/2013,572936,PT        ,17/04/2013,0,1,0,0,0,0
PL 5399/2013,572865,DEM       ,17/04/2013,0,0,0,0,1,0
PL 5398/2013,572800,PP        ,17/04/2013,0,0,0,1,0,0
PL 5397/2013,572715,PSDB      ,17/04/2013,0,0,1,0,0,0
PL 5395/2013,572627,PSB       ,17/04/2013,0,0,1,0,0,0
PL 5392/2013,572455,PC do B   ,16/04/2013,0,0,0,0,1,0
PL 5390/2013,572358,PSDB      ,16/04/2013,0,1,1,0,0,0
PL 5389/2013,572349,PR        ,16/04/2013,0,1,0,0,0,1
PL 5387/2013,572278,PP        ,16/04/2013,0,1,0,0,0,1
PL 5383/2013,572040,PMDB      ,12/04/2013,0,0,1,0,0,0
PL 5378/2013,571808,PT        ,11/04/2013,0,0,0,0,1,0
PL 5375/2013,571672,PSB       ,11/04/2013,0,0,0,0,1,0
PL 5374/2013,571671,PSB       ,11/04/2013,0,0,0,1,0,0
PL 5373/2013,571670,PSB       ,11/04/2013,0,1,0,0,0,0
PL 5372/2013,571669,PSB       ,11/04/2013,0,0,1,0,0,0
PL 5370/2013,571666,PSB       ,11/04/2013,0,0,0,1,0,0
PL 5368/2013,571659,PT        ,11/04/2013,0,1,0,0,0,1
PL 5367/2013,571612,PSDB      ,11/04/2013,0,0,0,1,0,0
PL 5365/2013,571591,DEM       ,11/04/2013,0,1,0,0,0,0
PL 5364/2013,571589,DEM       ,11/04/2013,0,0,1,0,0,0
PL 5363/2013,571579,PSDB      ,11/04/2013,0,0,1,0,0,0
PL 5362/2013,571570,PDT       ,11/04/2013,0,1,1,0,0,1
PL 5360/2013,571563,PSD       ,11/04/2013,0,0,1,0,1,0
PL 5353/2013,571218,PSDB      ,10/04/2013,0,0,0,0,1,0
PL 5352/2013,571203,PP        ,09/04/2013,0,0,1,0,0,0
PL 5351/2013,571173,PDT       ,09/04/2013,0,1,0,0,0,0
PL 5350/2013,571172,PCdoB     ,09/04/2013,0,0,1,0,0,0
PL 5348/2013,571137,PR        ,09/04/2013,0,0,1,0,0,0
PL 5347/2013,571135,PR        ,09/04/2013,0,0,1,0,0,0
PL 5346/2013,571116,PR        ,09/04/2013,0,0,0,0,1,0
PL 5344/2013,570970,PSDB      ,09/04/2013,0,1,0,0,0,0
PL 5342/2013,570940,PMDB      ,09/04/2013,0,0,0,1,0,0
PL 5338/2013,570790,PP        ,05/04/2013,0,0,0,1,0,0
PL 5334/2013,570785,PMBD      ,05/04/2013,0,0,0,0,1,0
PL 5327/2013,570551,DEM       ,04/04/2013,0,0,1,0,0,0
PL 5326/2013,570541,PV        ,04/04/2013,0,0,1,0,0,0
PL 5325/2013,570538,PDT       ,04/04/2013,0,0,1,0,0,0
PL 5324/2013,570524,PSDB      ,04/04/2013,0,0,1,0,0,0
PL 5323/2013,570519,PSDB      ,04/04/2013,0,0,1,0,0,0
PL 5319/2013,570482,PR        ,04/04/2013,0,1,0,0,0,1
PL 5318/2013,570455,PSB       ,04/04/2013,0,0,0,1,0,0
PL 5316/2013,570429,DEM       ,04/04/2013,0,0,1,0,0,0
PL 5315/2013,570427,DEM       ,04/04/2013,0,0,0,1,0,0
